fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality_category
1.4662297807178657,-0.09129134618306667,0.6211623427708419,-0.9758151813902632,-0.5929610776453778,-1.4786897362637,-1.7745269152535033,-1.0765941149403488,-1.3005617230835576,0.6470565339454986,1.212788904591788,bad
2.057969324902075,-0.488810221655378,0.5388242850384111,-0.43809880967333403,-0.5030517281156373,-1.1157578687759702,-0.6934855942577145,0.21163601805693588,-0.3042284771402848,0.3811386393205236,-0.6531530492115731,bad
1.7029255983915519,1.3994044368380996,2.3502615551519015,2.5046762428138605,-0.2782783542912861,0.3359696011749489,0.7870709975408654,2.028370821001829,-1.366983939479777,1.6220888142370713,-0.6531530492115731,bad
-0.4273367606716061,0.30622752928924424,-1.6019652160048057,0.20716083638698102,-0.09845965523180533,-0.08745091089406909,-0.1294640354773029,0.4758883530307685,0.22714925402946307,0.11522074469554866,-0.8154088712814298,bad
0.8744902365336564,3.8838974085400446,-1.6019652160048057,-0.9660385200863191,1.2501805877143015,-0.631848712125664,0.693067404410797,-0.11867940066031224,-0.902028424706252,0.20386004290387394,-0.9776646933512874,bad
0.5194465100231298,0.00808837268501117,0.785838458235705,-0.9269318748705424,1.5199086363035232,-0.8738032904508171,-0.36447301830247447,-1.1756887405554721,0.02788260484080851,-0.59389364097105,1.86181219287122,bad
-0.4273367606716061,1.1012652802338665,-0.8609226964129231,-0.20345893837867401,0.2162230681222863,-0.631848712125664,0.24655033704297136,-0.21777402627549236,0.3599936868219018,-1.2143687284293239,-0.4097693161067859,bad
0.5194465100231298,-0.3894305027873002,0.4564862273059793,2.2504830489113115,0.4859511167115076,0.5779241795001018,0.24655033704297136,1.9292761953866489,0.1607270376332437,-1.125729430220999,-1.5455600705957897,bad
0.5194465100231298,-0.3894305027873002,0.4564862273059793,2.2504830489113115,0.4859511167115076,0.5779241795001018,0.24655033704297136,1.9292761953866489,0.1607270376332437,-1.125729430220999,-1.5455600705957897,bad
-0.7823804871821318,1.796923312310411,-0.6962465809480602,-0.39899216445755725,0.89054318959534,1.6062311373820028,1.6096024374289652,-0.05261631691683988,0.4264159032181176,0.2924993411121992,-0.5720251381766435,bad
-0.7823804871821318,0.7037464047615551,-2.507683851061551,-1.024698487909984,0.8006338400655992,-0.38989413380051063,-0.4349757131500258,-0.21777402627549236,0.22714925402946307,0.4697779375288489,-1.1399205154211458,bad
-0.19064094299792167,-0.29005078391922234,-1.6843032737372372,-1.024698487909984,-0.23332367952641597,2.755515384426481,0.8340727941058996,-0.6802156124796284,-0.3042284771402848,-0.59389364097105,-0.5720251381766435,bad
0.637794418859972,-0.3894305027873002,-0.36689435001833504,0.7155472241920777,0.1712683933574164,-0.8738032904508171,-0.787489187387783,0.7071091461328365,-0.37065069353650415,-1.2143687284293239,-0.8154088712814298,bad
-0.07229303416107946,0.2068478104211664,-0.8609226964129231,-0.3598855192417808,0.6657698157709886,0.9106117246971874,2.349880733328256,0.5749829786459486,0.8913714179916461,1.001613726778797,-0.8154088712814298,bad
-1.0190763048558162,-0.09129134618306667,-0.4492324077507659,-0.320778874026004,0.7556791653007289,-0.2689168446379342,1.4685970477338626,0.773172229876252,3.3489934246517237,1.9766460070703706,-0.4097693161067859,bad
0.2827506923494454,0.6043666858934778,-1.1079368696102172,-0.06658568012345567,0.7556791653007289,0.6989014686626787,0.5990638112807285,0.17860447618522812,-0.10496182795163023,-0.59389364097105,-0.4097693161067859,bad
0.2827506923494454,1.4987841557061774,2.26792349741947,1.0479537085261794,-0.05350498046693497,1.1223219807316966,0.38755572673807404,1.1034876485935001,-0.5034951263289393,-0.32797574634607507,-1.464432159560861,bad
0.2827506923494454,1.4987841557061774,2.26792349741947,1.0479537085261794,-0.05350498046693497,1.1223219807316966,0.38755572673807404,1.1034876485935001,-0.5034951263289393,-0.32797574634607507,-1.464432159560861,bad
3.4781442309441815,0.803126123629633,1.0328526314329993,0.7937605146236308,-0.36818770382102683,-1.9021102483327181,-1.3045089496031603,0.5089198949024762,-1.9647838870457406,-1.657565219470948,-0.328641405071858,bad
0.637794418859972,-0.29005078391922234,0.29181011184111627,1.3803601928602809,0.6208151410061182,1.0013446915691202,1.2570889631912086,1.1365191904652647,-1.2341395066873417,-0.4166150445543999,-1.1399205154211458,bad
-1.0190763048558162,-0.6875696593915337,-0.7785846386804918,1.1066136763498442,0.1712683933574164,1.1828106253129849,0.5990638112807285,0.9713614811066122,1.0242158507840813,-0.8598115355960241,-0.8965367823163586,bad
0.7561423276968142,0.2565376698552053,0.5388242850384111,2.4362396136862507,0.5758604662412479,0.5174355349188136,0.7400692009758312,1.9623077372583566,-1.3005617230835576,-0.2393364481377498,-1.2210484264560737,bad
0.637794418859972,-0.29005078391922234,0.29181011184111627,1.3803601928602809,0.6208151410061182,1.0013446915691202,1.2570889631912086,1.1365191904652647,-1.2341395066873417,-0.4166150445543999,-1.1399205154211458,bad
0.2827506923494454,-1.5819871292042336,-0.11988017682104024,0.617780611152636,0.35108709241689695,1.7272084265445797,0.5520620147156943,0.7071091461328365,1.4227491491613904,-0.6825329391793749,-0.8965367823163586,bad
0.04605487467576275,0.5049869670253999,-0.4492324077507659,-1.0051451653020957,0.2162230681222863,0.09401502284979557,1.139584471778623,-0.44899481937756036,0.5592603360105528,1.001613726778797,-0.16638558300200046,bad
0.4010986011862876,-0.09129134618306667,1.0328526314329993,2.406909629774419,0.26117774288715623,0.5779241795001018,2.7376455549897885,1.9623077372583566,-0.9684506411024678,0.2924993411121992,-1.3021763374910025,bad
0.4010986011862876,0.30622752928924424,1.362204862362725,1.3412535476445047,0.4409964419466377,1.969163004869733,1.32759165803876,1.3677399835673327,-1.167717290291126,-0.1506971499294254,-1.058792604386217,bad
-0.19064094299792167,1.3000247179700217,0.044795938643822364,0.5395673207210825,0.12631371859254603,-0.38989413380051063,0.27005123532548847,0.9052983973631967,0.22714925402946307,0.20386004290387394,-1.1399205154211458,bad
-0.19064094299792167,1.3000247179700217,0.044795938643822364,0.5395673207210825,0.12631371859254603,-0.38989413380051063,0.27005123532548847,0.9052983973631967,0.22714925402946307,0.20386004290387394,-1.1399205154211458,bad
-1.6108158490400264,2.045372609480605,-2.7546980242588455,-0.9660385200863191,0.8455885148304696,-1.6601556700075648,-0.8344909839528176,-0.01958477504513212,2.9504601262744146,-0.7711722373876992,-0.6531530492115731,bad
0.4010986011862876,0.30622752928924424,1.362204862362725,1.3412535476445047,0.4409964419466377,1.969163004869733,1.32759165803876,1.3677399835673327,-1.167717290291126,-0.1506971499294254,-1.058792604386217,bad
0.5194465100231298,0.4056072481573221,1.197528746897862,1.3412535476445047,0.6208151410061182,1.3037879144755613,1.351092556321277,1.3677399835673327,-0.9684506411024678,0.11522074469554866,-1.058792604386217,bad
1.111186054207339,-0.3894305027873002,-0.11988017682104024,1.1261669989577328,0.35108709241689695,0.3964582457562371,-0.011959544064717331,1.4338030673107482,-1.167717290291126,0.4697779375288489,-1.3833042485259313,bad
0.637794418859972,-1.1844682537319224,-0.202218234553472,0.08006423943570673,0.5758604662412479,-0.2689168446379342,-0.17646583204233757,0.37679372741558836,0.6921047688029915,-1.3030080266376483,-0.6531530492115731,bad
0.637794418859972,1.1012652802338665,-0.8609226964129231,0.10939422334753934,-0.5929610776453778,-0.38989413380051063,-0.29397032345492313,-0.01958477504513212,-0.3042284771402848,-0.59389364097105,-0.004129760932142901,bad
-0.4273367606716061,1.449094296272138,0.5388242850384111,1.3021469024287275,-0.36818770382102683,1.4247652036381382,2.408632979034549,1.2686453579521526,0.2935714704256789,0.7356958321538221,-1.2210484264560737,bad
-0.30898885183476477,-0.3894305027873002,-0.5315704654831972,1.8300866128417128,-0.5030517281156373,0.6384128240813904,1.16308537006114,1.3677399835673327,0.3599936868219018,0.20386004290387394,-1.058792604386217,bad
-0.19064094299792167,-0.09129134618306667,-0.202218234553472,1.8105332902338243,-0.45809705335076734,0.5174355349188136,0.9515772855184852,1.2686453579521526,0.49283811961433344,0.6470565339454986,-0.7342809602465019,bad
